unSid,unTimeAction,nX,nY,strAnitile,unScale,strSoundtile,unTime,nData
90811,0,-54,-91,r9_mag,100,,0,0
90812,0,0,0,0,100,,0,0
90900,0,-37,-101,r33_sta,100,,0,0
90902,0,-81,-122,r33_att,100,music/skill/m_atc.ogg,0,0
90903,0,0,0,0,100,,0,0
90904,0,-71,-103,r33_hur,100,music/skill/m_hit.ogg,0,0
90905,0,0,0,0,100,,0,0
90906,0,-124,-108,r33_die,100,music/skill/m_death.ogg,0,0
90907,0,0,0,0,100,,0,0
90911,0,-72,-122,r33_mag,100,,0,0
90912,0,0,0,0,100,,0,0
91000,0,-37,-101,r33_sta,100,,0,0
91002,0,-81,-122,r33_att,100,music/skill/m_atc.ogg,0,0
91003,0,0,0,0,100,,0,0
91004,0,-71,-103,r33_hur,100,music/skill/m_hit.ogg,0,0
91005,0,0,0,0,100,,0,0
91006,0,-124,-108,r33_die,100,music/skill/m_death.ogg,0,0
91007,0,0,0,0,100,,0,0
91011,0,-72,-122,r33_mag,100,,0,0
91012,0,0,0,0,100,,0,0
91100,0,-37,-101,r33_sta,100,,0,0
91102,0,-81,-122,r33_att,100,music/skill/m_atc.ogg,0,0
91103,0,0,0,0,100,,0,0
91104,0,-71,-103,r33_hur,100,music/skill/m_hit.ogg,0,0
91105,0,0,0,0,100,,0,0
91106,0,-124,-108,r33_die,100,music/skill/m_death.ogg,0,0
91107,0,0,0,0,100,,0,0
91111,0,-72,-122,r33_mag,100,,0,0
91112,0,0,0,0,100,,0,0
91200,0,-37,-101,r33_sta,100,,0,0
91202,0,-81,-122,r33_att,100,music/skill/m_atc.ogg,0,0
91203,0,0,0,0,100,,0,0
91204,0,-71,-103,r33_hur,100,music/skill/m_hit.ogg,0,0
91205,0,0,0,0,100,,0,0
91206,0,-124,-108,r33_die,100,music/skill/m_death.ogg,0,0
91207,0,0,0,0,100,,0,0
91211,0,-72,-122,r33_mag,100,,0,0
91212,0,0,0,0,100,,0,0
91300,0,-42,-90,r23_sta,100,,0,0
91302,0,-53,-90,r23_att,100,music/skill/m_atc.ogg,0,0
91303,0,0,0,0,100,,0,0
91304,0,-61,-90,r23_hur,100,music/skill/m_hit.ogg,0,0
91305,0,0,0,0,100,,0,0
91306,0,-131,-89,r23_die,100,music/skill/m_death.ogg,0,0
91307,0,0,0,0,100,,0,0
91311,0,-53,-112,r23_mag,100,,0,0
91312,0,0,0,0,100,,0,0
91400,0,-42,-90,r23_sta,100,,0,0
91402,0,-53,-90,r23_att,100,music/skill/m_atc.ogg,0,0
91403,0,0,0,0,100,,0,0
91404,0,-61,-90,r23_hur,100,music/skill/m_hit.ogg,0,0
91405,0,0,0,0,100,,0,0
91406,0,-131,-89,r23_die,100,music/skill/m_death.ogg,0,0
91407,0,0,0,0,100,,0,0
91411,0,-53,-112,r23_mag,100,,0,0
91412,0,0,0,0,100,,0,0
91500,0,-42,-90,r23_sta,100,,0,0
91502,0,-53,-90,r23_att,100,music/skill/m_atc.ogg,0,0
91503,0,0,0,0,100,,0,0
91504,0,-61,-90,r23_hur,100,music/skill/m_hit.ogg,0,0
91505,0,0,0,0,100,,0,0
91506,0,-131,-89,r23_die,100,music/skill/m_death.ogg,0,0
91507,0,0,0,0,100,,0,0
91511,0,-53,-112,r23_mag,100,,0,0
91512,0,0,0,0,100,,0,0
91600,0,-42,-90,r23_sta,100,,0,0
91602,0,-53,-90,r23_att,100,music/skill/m_atc.ogg,0,0
91603,0,0,0,0,100,,0,0
91604,0,-61,-90,r23_hur,100,music/skill/m_hit.ogg,0,0
91605,0,0,0,0,100,,0,0
91606,0,-131,-89,r23_die,100,music/skill/m_death.ogg,0,0
91607,0,0,0,0,100,,0,0
91611,0,-53,-112,r23_mag,100,,0,0
91612,0,0,0,0,100,,0,0
91700,0,-44,-96,r34_sta,100,,0,0
91702,0,-46,-97,r34_att,100,music/skill/m_atc.ogg,0,0
91703,0,0,0,0,100,,0,0
91704,0,-47,-96,r34_hur,100,music/skill/m_hit.ogg,0,0
91705,0,0,0,0,100,,0,0
91706,0,-154,-104,r34_die,100,music/skill/m_death.ogg,0,0
91707,0,0,0,0,100,,0,0
91711,0,-48,-96,r34_mag,100,,0,0
91712,0,0,0,0,100,,0,0
91800,0,-44,-96,r34_sta,100,,0,0
91802,0,-46,-97,r34_att,100,music/skill/m_atc.ogg,0,0
91803,0,0,0,0,100,,0,0
91804,0,-47,-96,r34_hur,100,music/skill/m_hit.ogg,0,0
91805,0,0,0,0,100,,0,0
91806,0,-154,-104,r34_die,100,music/skill/m_death.ogg,0,0
91807,0,0,0,0,100,,0,0
91811,0,-48,-96,r34_mag,100,,0,0
91812,0,0,0,0,100,,0,0
91900,0,-44,-96,r34_sta,100,,0,0
91902,0,-46,-97,r34_att,100,music/skill/m_atc.ogg,0,0
91903,0,0,0,0,100,,0,0
91904,0,-47,-96,r34_hur,100,music/skill/m_hit.ogg,0,0
91905,0,0,0,0,100,,0,0
91906,0,-154,-104,r34_die,100,music/skill/m_death.ogg,0,0
91907,0,0,0,0,100,,0,0
91911,0,-48,-96,r34_mag,100,,0,0
91912,0,0,0,0,100,,0,0
92000,0,-44,-96,r34_sta,100,,0,0
92002,0,-46,-97,r34_att,100,music/skill/m_atc.ogg,0,0
92003,0,0,0,0,100,,0,0
92004,0,-47,-96,r34_hur,100,music/skill/m_hit.ogg,0,0
92005,0,0,0,0,100,,0,0
92006,0,-154,-104,r34_die,100,music/skill/m_death.ogg,0,0
92007,0,0,0,0,100,,0,0
92011,0,-48,-96,r34_mag,100,,0,0
92012,0,0,0,0,100,,0,0
92100,0,-37,-96,r5_sta,100,,0,0
92102,0,-37,-96,r5_att,100,music/skill/m_atc.ogg,0,0
92103,0,0,0,0,100,,0,0
92104,0,-79,-96,r5_hur,100,music/skill/m_hit.ogg,0,0
92105,0,0,0,0,100,,0,0
92106,0,-119,-107,r5_die,100,music/skill/m_death.ogg,0,0
92107,0,0,0,0,100,,0,0
92111,0,-37,-96,r5_mag,100,,0,0
92112,0,0,0,0,100,,0,0
92200,0,-37,-96,r5_sta,100,,0,0
92202,0,-37,-96,r5_att,100,music/skill/m_atc.ogg,0,0
92203,0,0,0,0,100,,0,0
92204,0,-79,-96,r5_hur,100,music/skill/m_hit.ogg,0,0
92205,0,0,0,0,100,,0,0
92206,0,-119,-107,r5_die,100,music/skill/m_death.ogg,0,0
92207,0,0,0,0,100,,0,0
92211,0,-37,-96,r5_mag,100,,0,0
92212,0,0,0,0,100,,0,0
92300,0,-37,-96,r5_sta,100,,0,0
92302,0,-37,-96,r5_att,100,music/skill/m_atc.ogg,0,0
92303,0,0,0,0,100,,0,0
92304,0,-79,-96,r5_hur,100,music/skill/m_hit.ogg,0,0
92305,0,0,0,0,100,,0,0
92306,0,-119,-107,r5_die,100,music/skill/m_death.ogg,0,0
92307,0,0,0,0,100,,0,0
92311,0,-37,-96,r5_mag,100,,0,0
92312,0,0,0,0,100,,0,0
92400,0,-37,-96,r5_sta,100,,0,0
92402,0,-37,-96,r5_att,100,music/skill/m_atc.ogg,0,0
92403,0,0,0,0,100,,0,0
92404,0,-79,-96,r5_hur,100,music/skill/m_hit.ogg,0,0
92405,0,0,0,0,100,,0,0
92406,0,-119,-107,r5_die,100,music/skill/m_death.ogg,0,0
92407,0,0,0,0,100,,0,0
92411,0,-37,-96,r5_mag,100,,0,0
92412,0,0,0,0,100,,0,0
92500,0,-42,-87,r13_sta,100,,0,0
92502,0,-42,-88,r13_att,100,music/skill/m_atc.ogg,0,0
92503,0,0,0,0,100,,0,0
92504,0,-60,-87,r13_hur,100,music/skill/m_hit.ogg,0,0
92505,0,0,0,0,100,,0,0
92506,0,-98,-90,r13_die,100,music/skill/m_death.ogg,0,0
92507,0,0,0,0,100,,0,0
92511,0,-42,-103,r13_mag,100,,0,0
92512,0,0,0,0,100,,0,0
92600,0,-42,-87,r13_sta,100,,0,0
92602,0,-42,-88,r13_att,100,music/skill/m_atc.ogg,0,0
92603,0,0,0,0,100,,0,0
92604,0,-60,-87,r13_hur,100,music/skill/m_hit.ogg,0,0
92605,0,0,0,0,100,,0,0
92606,0,-98,-90,r13_die,100,music/skill/m_death.ogg,0,0
92607,0,0,0,0,100,,0,0
92611,0,-42,-103,r13_mag,100,,0,0
92612,0,0,0,0,100,,0,0
92700,0,-42,-87,r13_sta,100,,0,0
92702,0,-42,-88,r13_att,100,music/skill/m_atc.ogg,0,0
92703,0,0,0,0,100,,0,0
92704,0,-60,-87,r13_hur,100,music/skill/m_hit.ogg,0,0
92705,0,0,0,0,100,,0,0
92706,0,-98,-90,r13_die,100,music/skill/m_death.ogg,0,0
92707,0,0,0,0,100,,0,0
92711,0,-42,-103,r13_mag,100,,0,0
92712,0,0,0,0,100,,0,0
92800,0,-42,-87,r13_sta,100,,0,0
92802,0,-42,-88,r13_att,100,music/skill/m_atc.ogg,0,0
92803,0,0,0,0,100,,0,0
92804,0,-60,-87,r13_hur,100,music/skill/m_hit.ogg,0,0
92805,0,0,0,0,100,,0,0
92806,0,-98,-90,r13_die,100,music/skill/m_death.ogg,0,0
92807,0,0,0,0,100,,0,0
92811,0,-42,-103,r13_mag,100,,0,0
92812,0,0,0,0,100,,0,0
92900,0,-34,-94,r27_sta,100,,0,0
92902,0,-33,-99,r27_att,100,music/skill/m_atc.ogg,0,0
92903,0,0,0,0,100,,0,0
92904,0,-46,-95,r27_hur,100,music/skill/m_hit.ogg,0,0
92905,0,0,0,0,100,,0,0
92906,0,-127,-99,r27_die,100,music/skill/m_death.ogg,0,0
92907,0,0,0,0,100,,0,0
92911,0,-33,-94,r27_mag,100,,0,0
92912,0,0,0,0,100,,0,0
93000,0,-34,-94,r27_sta,100,,0,0
93002,0,-33,-99,r27_att,100,music/skill/m_atc.ogg,0,0
93003,0,0,0,0,100,,0,0
93004,0,-46,-95,r27_hur,100,music/skill/m_hit.ogg,0,0
93005,0,0,0,0,100,,0,0
93006,0,-127,-99,r27_die,100,music/skill/m_death.ogg,0,0
93007,0,0,0,0,100,,0,0
93011,0,-33,-94,r27_mag,100,,0,0
93012,0,0,0,0,100,,0,0
93100,0,-34,-94,r27_sta,100,,0,0
93102,0,-33,-99,r27_att,100,music/skill/m_atc.ogg,0,0
93103,0,0,0,0,100,,0,0
93104,0,-46,-95,r27_hur,100,music/skill/m_hit.ogg,0,0
93105,0,0,0,0,100,,0,0
93106,0,-127,-99,r27_die,100,music/skill/m_death.ogg,0,0
93107,0,0,0,0,100,,0,0
93111,0,-33,-94,r27_mag,100,,0,0
93112,0,0,0,0,100,,0,0
93200,0,-34,-94,r27_sta,100,,0,0
93202,0,-33,-99,r27_att,100,music/skill/m_atc.ogg,0,0
93203,0,0,0,0,100,,0,0
93204,0,-46,-95,r27_hur,100,music/skill/m_hit.ogg,0,0
93205,0,0,0,0,100,,0,0
93206,0,-127,-99,r27_die,100,music/skill/m_death.ogg,0,0
93207,0,0,0,0,100,,0,0
93211,0,-33,-94,r27_mag,100,,0,0
93212,0,0,0,0,100,,0,0
93300,0,-46,-93,r24_sta,100,,0,0
93302,0,-106,-116,r24_att,100,music/skill/m_atc.ogg,0,0
93303,0,0,0,0,100,,0,0
93304,0,-61,-94,r24_hur,100,music/skill/m_hit.ogg,0,0
93305,0,0,0,0,100,,0,0
93306,0,-144,-101,r24_die,100,music/skill/m_death.ogg,0,0
93307,0,0,0,0,100,,0,0
93311,0,-79,-106,r24_mag,100,,0,0
93312,0,0,0,0,100,,0,0
93400,0,-32,-87,r16_sta,100,,0,0
93402,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
93403,0,0,0,0,100,,0,0
93404,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
93405,0,0,0,0,100,,0,0
93406,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
93407,0,0,0,0,100,,0,0
93411,0,-29,-144,r16_mag,100,,0,0
93412,0,0,0,0,100,,0,0
93500,0,-32,-87,r16_sta,100,,0,0
93502,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
93503,0,0,0,0,100,,0,0
93504,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
93505,0,0,0,0,100,,0,0
93506,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
93507,0,0,0,0,100,,0,0
93511,0,-29,-144,r16_mag,100,,0,0
93512,0,0,0,0,100,,0,0
93600,0,-32,-87,r16_sta,100,,0,0
93602,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
93603,0,0,0,0,100,,0,0
93604,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
93605,0,0,0,0,100,,0,0
93606,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
93607,0,0,0,0,100,,0,0
93611,0,-29,-144,r16_mag,100,,0,0
93612,0,0,0,0,100,,0,0
93700,0,-45,-92,r19_sta,100,,0,0
93702,0,-89,-102,r19_att,100,music/skill/m_atc.ogg,0,0
93703,0,0,0,0,100,,0,0
93704,0,-59,-94,r19_hur,100,music/skill/m_hit.ogg,0,0
93705,0,0,0,0,100,,0,0
93706,0,-129,-103,r19_die,100,music/skill/m_death.ogg,0,0
93707,0,0,0,0,100,,0,0
93711,0,-90,-102,r19_mag,100,,0,0
93712,0,0,0,0,100,,0,0
93800,0,-45,-92,r19_sta,100,,0,0
93802,0,-89,-102,r19_att,100,music/skill/m_atc.ogg,0,0
93803,0,0,0,0,100,,0,0
93804,0,-59,-94,r19_hur,100,music/skill/m_hit.ogg,0,0
93805,0,0,0,0,100,,0,0
93806,0,-129,-103,r19_die,100,music/skill/m_death.ogg,0,0
93807,0,0,0,0,100,,0,0
93811,0,-90,-102,r19_mag,100,,0,0
93812,0,0,0,0,100,,0,0
93900,0,-45,-92,r19_sta,100,,0,0
93902,0,-89,-102,r19_att,100,music/skill/m_atc.ogg,0,0
93903,0,0,0,0,100,,0,0
93904,0,-59,-94,r19_hur,100,music/skill/m_hit.ogg,0,0
93905,0,0,0,0,100,,0,0
93906,0,-129,-103,r19_die,100,music/skill/m_death.ogg,0,0
93907,0,0,0,0,100,,0,0
93911,0,-90,-102,r19_mag,100,,0,0
93912,0,0,0,0,100,,0,0
94000,0,-45,-92,r19_sta,100,,0,0
94002,0,-89,-102,r19_att,100,music/skill/m_atc.ogg,0,0
94003,0,0,0,0,100,,0,0
94004,0,-59,-94,r19_hur,100,music/skill/m_hit.ogg,0,0
94005,0,0,0,0,100,,0,0
94006,0,-129,-103,r19_die,100,music/skill/m_death.ogg,0,0
94007,0,0,0,0,100,,0,0
94011,0,-90,-102,r19_mag,100,,0,0
94012,0,0,0,0,100,,0,0
94100,0,-32,-87,r16_sta,100,,0,0
94102,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
94103,0,0,0,0,100,,0,0
94104,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
94105,0,0,0,0,100,,0,0
94106,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
94107,0,0,0,0,100,,0,0
94111,0,-29,-144,r16_mag,100,,0,0
94112,0,0,0,0,100,,0,0
94200,0,-32,-87,r16_sta,100,,0,0
94202,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
94203,0,0,0,0,100,,0,0
94204,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
94205,0,0,0,0,100,,0,0
94206,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
94207,0,0,0,0,100,,0,0
94211,0,-29,-144,r16_mag,100,,0,0
94212,0,0,0,0,100,,0,0
94300,0,-32,-87,r16_sta,100,,0,0
94302,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
94303,0,0,0,0,100,,0,0
94304,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
94305,0,0,0,0,100,,0,0
94306,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
94307,0,0,0,0,100,,0,0
94311,0,-29,-144,r16_mag,100,,0,0
94312,0,0,0,0,100,,0,0
94400,0,-32,-87,r16_sta,100,,0,0
94402,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
94403,0,0,0,0,100,,0,0
94404,0,-52,-87,r16_hur,100,music/skill/m_hit.ogg,0,0
94405,0,0,0,0,100,,0,0
94406,0,-113,-93,r16_die,100,music/skill/m_death.ogg,0,0
94407,0,0,0,0,100,,0,0
94411,0,-29,-144,r16_mag,100,,0,0
94412,0,0,0,0,100,,0,0
94500,0,-33,-70,y34_sta,100,,0,0
94502,0,-58,-92,y34_att,100,music/skill/m_atc.ogg,0,0
94503,0,0,0,0,100,,0,0
94504,0,-35,-77,y34_hur,100,music/skill/m_hit.ogg,0,0
94505,0,0,0,0,100,,0,0
94506,0,-129,-90,y34_die,100,music/skill/m_death.ogg,0,0
94507,0,0,0,0,100,,0,0
94511,0,-56,-101,y34_mag,100,,0,0
94512,0,0,0,0,100,,0,0
94600,0,-33,-70,y34_sta,100,,0,0
94602,0,-58,-92,y34_att,100,music/skill/m_atc.ogg,0,0
94603,0,0,0,0,100,,0,0
94604,0,-35,-77,y34_hur,100,music/skill/m_hit.ogg,0,0
94605,0,0,0,0,100,,0,0
94606,0,-129,-90,y34_die,100,music/skill/m_death.ogg,0,0
94607,0,0,0,0,100,,0,0
94611,0,-56,-101,y34_mag,100,,0,0
94612,0,0,0,0,100,,0,0
94700,0,-33,-70,y34_sta,100,,0,0
94702,0,-58,-92,y34_att,100,music/skill/m_atc.ogg,0,0
94703,0,0,0,0,100,,0,0
94704,0,-35,-77,y34_hur,100,music/skill/m_hit.ogg,0,0
94705,0,0,0,0,100,,0,0
94706,0,-129,-90,y34_die,100,music/skill/m_death.ogg,0,0
94707,0,0,0,0,100,,0,0
94711,0,-56,-101,y34_mag,100,,0,0
94712,0,0,0,0,100,,0,0
94800,0,-33,-70,y34_sta,100,,0,0
94802,0,-58,-92,y34_att,100,music/skill/m_atc.ogg,0,0
94803,0,0,0,0,100,,0,0
94804,0,-35,-77,y34_hur,100,music/skill/m_hit.ogg,0,0
94805,0,0,0,0,100,,0,0
94806,0,-129,-90,y34_die,100,music/skill/m_death.ogg,0,0
94807,0,0,0,0,100,,0,0
94811,0,-56,-101,y34_mag,100,,0,0
94812,0,0,0,0,100,,0,0
94900,0,-21,-74,y10_sta,100,,0,0
94902,0,-27,-74,y10_att,100,music/skill/m_atc.ogg,0,0
94903,0,0,0,0,100,,0,0
94904,0,-31,-74,y10_hur,100,music/skill/m_hit.ogg,0,0
94905,0,0,0,0,100,,0,0
94906,0,-127,-77,y10_die,100,music/skill/m_death.ogg,0,0
94907,0,0,0,0,100,,0,0
94911,0,-51,-84,y10_mag,100,,0,0
94912,0,0,0,0,100,,0,0
95000,0,-33,-81,y26_sta,100,,0,0
95002,0,-30,-81,y26_att,100,music/skill/m_atc.ogg,0,0
95003,0,0,0,0,100,,0,0
95004,0,-35,-92,y26_hur,100,music/skill/m_hit.ogg,0,0
95005,0,0,0,0,100,,0,0
95006,0,-128,-92,y26_die,100,music/skill/m_death.ogg,0,0
95007,0,0,0,0,100,,0,0
95011,0,-29,-81,y26_mag,100,,0,0
95012,0,0,0,0,100,,0,0
95100,0,-33,-81,y26_sta,100,,0,0
95102,0,-30,-81,y26_att,100,music/skill/m_atc.ogg,0,0
95103,0,0,0,0,100,,0,0
95104,0,-35,-92,y26_hur,100,music/skill/m_hit.ogg,0,0
95105,0,0,0,0,100,,0,0
95106,0,-128,-92,y26_die,100,music/skill/m_death.ogg,0,0
95107,0,0,0,0,100,,0,0
95111,0,-29,-81,y26_mag,100,,0,0
95112,0,0,0,0,100,,0,0
95200,0,-33,-81,y26_sta,100,,0,0
95202,0,-30,-81,y26_att,100,music/skill/m_atc.ogg,0,0
95203,0,0,0,0,100,,0,0
95204,0,-35,-92,y26_hur,100,music/skill/m_hit.ogg,0,0
95205,0,0,0,0,100,,0,0
95206,0,-128,-92,y26_die,100,music/skill/m_death.ogg,0,0
95207,0,0,0,0,100,,0,0
95211,0,-29,-81,y26_mag,100,,0,0
95212,0,0,0,0,100,,0,0
95300,0,-33,-62,y13_sta,100,,0,0
95302,0,-34,-94,y13_att,100,music/skill/m_atc.ogg,0,0
95303,0,0,0,0,100,,0,0
95304,0,-47,-82,y13_hur,100,music/skill/m_hit.ogg,0,0
95305,0,0,0,0,100,,0,0
95306,0,-133,-74,y13_die,100,music/skill/m_death.ogg,0,0
95307,0,0,0,0,100,,0,0
95311,0,-67,-109,y13_mag,100,,0,0
95312,0,0,0,0,100,,0,0
95400,0,-33,-62,y13_sta,100,,0,0
95402,0,-34,-94,y13_att,100,music/skill/m_atc.ogg,0,0
95403,0,0,0,0,100,,0,0
95404,0,-47,-82,y13_hur,100,music/skill/m_hit.ogg,0,0
95405,0,0,0,0,100,,0,0
95406,0,-133,-74,y13_die,100,music/skill/m_death.ogg,0,0
95407,0,0,0,0,100,,0,0
95411,0,-67,-109,y13_mag,100,,0,0
95412,0,0,0,0,100,,0,0
95500,0,-33,-62,y13_sta,100,,0,0
95502,0,-34,-94,y13_att,100,music/skill/m_atc.ogg,0,0
95503,0,0,0,0,100,,0,0
95504,0,-47,-82,y13_hur,100,music/skill/m_hit.ogg,0,0
95505,0,0,0,0,100,,0,0
95506,0,-133,-74,y13_die,100,music/skill/m_death.ogg,0,0
95507,0,0,0,0,100,,0,0
95511,0,-67,-109,y13_mag,100,,0,0
95512,0,0,0,0,100,,0,0
95600,0,-33,-62,y13_sta,100,,0,0
95602,0,-34,-94,y13_att,100,music/skill/m_atc.ogg,0,0
95603,0,0,0,0,100,,0,0
95604,0,-47,-82,y13_hur,100,music/skill/m_hit.ogg,0,0
95605,0,0,0,0,100,,0,0
95606,0,-133,-74,y13_die,100,music/skill/m_death.ogg,0,0
95607,0,0,0,0,100,,0,0
95611,0,-67,-109,y13_mag,100,,0,0
95612,0,0,0,0,100,,0,0
95700,0,-37,-58,y24_sta,100,,0,0
95702,0,-38,-91,y24_att,100,music/skill/m_atc.ogg,0,0
95703,0,0,0,0,100,,0,0
95704,0,-40,-76,y24_hur,100,music/skill/m_hit.ogg,0,0
95705,0,0,0,0,100,,0,0
95706,0,-127,-95,y24_die,100,music/skill/m_death.ogg,0,0
95707,0,0,0,0,100,,0,0
95711,0,-66,-107,y24_mag,100,,0,0
95712,0,0,0,0,100,,0,0
95800,0,-37,-57,y4_sta,100,,0,0
95802,0,-37,-57,y4_att,100,music/skill/m_atc.ogg,0,0
95803,0,0,0,0,100,,0,0
95804,0,-49,-58,y4_hur,100,music/skill/m_hit.ogg,0,0
95805,0,0,0,0,100,,0,0
95806,0,-125,-76,y4_die,100,music/skill/m_death.ogg,0,0
95807,0,0,0,0,100,,0,0
95811,0,-59,-105,y4_mag,100,,0,0
95812,0,0,0,0,100,,0,0
95900,0,-37,-57,y4_sta,100,,0,0
95902,0,-37,-57,y4_att,100,music/skill/m_atc.ogg,0,0
95903,0,0,0,0,100,,0,0
95904,0,-49,-58,y4_hur,100,music/skill/m_hit.ogg,0,0
95905,0,0,0,0,100,,0,0
95906,0,-125,-76,y4_die,100,music/skill/m_death.ogg,0,0
95907,0,0,0,0,100,,0,0
95911,0,-59,-105,y4_mag,100,,0,0
95912,0,0,0,0,100,,0,0
96000,0,-37,-57,y4_sta,100,,0,0
96002,0,-37,-57,y4_att,100,music/skill/m_atc.ogg,0,0
96003,0,0,0,0,100,,0,0
96004,0,-49,-58,y4_hur,100,music/skill/m_hit.ogg,0,0
96005,0,0,0,0,100,,0,0
96006,0,-125,-76,y4_die,100,music/skill/m_death.ogg,0,0
96007,0,0,0,0,100,,0,0
96011,0,-59,-105,y4_mag,100,,0,0
96012,0,0,0,0,100,,0,0
96100,0,-33,-104,y29_sta,100,,0,0
96102,0,-90,-193,y29_att,100,music/skill/m_atc.ogg,0,0
96103,0,0,0,0,100,,0,0
96104,0,-46,-125,y29_hur,100,music/skill/m_hit.ogg,0,0
96105,0,0,0,0,100,,0,0
96106,0,-144,-125,y29_die,100,music/skill/m_death.ogg,0,0
96107,0,0,0,0,100,,0,0
96111,0,-78,-153,y29_mag,100,,0,0
96112,0,0,0,0,100,,0,0
96200,0,-33,-104,y29_sta,100,,0,0
96202,0,-90,-193,y29_att,100,music/skill/m_atc.ogg,0,0
96203,0,0,0,0,100,,0,0
96204,0,-46,-125,y29_hur,100,music/skill/m_hit.ogg,0,0
96205,0,0,0,0,100,,0,0
96206,0,-144,-125,y29_die,100,music/skill/m_death.ogg,0,0
96207,0,0,0,0,100,,0,0
96211,0,-78,-153,y29_mag,100,,0,0
96212,0,0,0,0,100,,0,0
96300,0,-33,-104,y29_sta,100,,0,0
96302,0,-90,-193,y29_att,100,music/skill/m_atc.ogg,0,0
96303,0,0,0,0,100,,0,0
96304,0,-46,-125,y29_hur,100,music/skill/m_hit.ogg,0,0
96305,0,0,0,0,100,,0,0
96306,0,-144,-125,y29_die,100,music/skill/m_death.ogg,0,0
96307,0,0,0,0,100,,0,0
96311,0,-78,-153,y29_mag,100,,0,0
96312,0,0,0,0,100,,0,0
96400,0,-33,-104,y29_sta,100,,0,0
96402,0,-90,-193,y29_att,100,music/skill/m_atc.ogg,0,0
96403,0,0,0,0,100,,0,0
96404,0,-46,-125,y29_hur,100,music/skill/m_hit.ogg,0,0
96405,0,0,0,0,100,,0,0
96406,0,-144,-125,y29_die,100,music/skill/m_death.ogg,0,0
96407,0,0,0,0,100,,0,0
96411,0,-78,-153,y29_mag,100,,0,0
96412,0,0,0,0,100,,0,0
96500,0,-140,-340,b22_sta,40,,0,0
96502,0,-159,-361,b22_att,40,music/skill/m_atc.ogg,0,0
96503,0,0,0,0,100,,0,0
96504,0,-143,-361,b22_hur,40,music/skill/m_hit.ogg,0,0
96505,0,0,0,0,100,,0,0
96506,0,-165,-341,b22_die,40,music/skill/m_death.ogg,0,0
96507,0,0,0,0,100,,0,0
96511,0,-159,-341,b22_mag,40,,0,0
96512,0,0,0,0,100,,0,0
96600,0,-41,-83,yg10_sta,100,,0,0
96602,0,-40,-91,yg10_att,100,music/skill/m_atc.ogg,0,0
96603,0,0,0,0,100,,0,0
96604,0,-61,-83,yg10_hur,100,music/skill/m_hit.ogg,0,0
96605,0,0,0,0,100,,0,0
96606,0,-128,-119,yg10_die,100,music/skill/m_death.ogg,0,0
96607,0,0,0,0,100,,0,0
96611,0,-40,-92,yg10_mag,100,,0,0
96612,0,0,0,0,100,,0,0
96700,0,-41,-83,yg10_sta,100,,0,0
96702,0,-40,-91,yg10_att,100,music/skill/m_atc.ogg,0,0
96703,0,0,0,0,100,,0,0
96704,0,-61,-83,yg10_hur,100,music/skill/m_hit.ogg,0,0
96705,0,0,0,0,100,,0,0
96706,0,-128,-119,yg10_die,100,music/skill/m_death.ogg,0,0
96707,0,0,0,0,100,,0,0
96711,0,-40,-92,yg10_mag,100,,0,0
96712,0,0,0,0,100,,0,0
96800,0,-41,-83,yg10_sta,100,,0,0
96802,0,-40,-91,yg10_att,100,music/skill/m_atc.ogg,0,0
96803,0,0,0,0,100,,0,0
96804,0,-61,-83,yg10_hur,100,music/skill/m_hit.ogg,0,0
96805,0,0,0,0,100,,0,0
96806,0,-128,-119,yg10_die,100,music/skill/m_death.ogg,0,0
96807,0,0,0,0,100,,0,0
96811,0,-40,-92,yg10_mag,100,,0,0
96812,0,0,0,0,100,,0,0
96900,0,-41,-83,yg10_sta,100,,0,0
96902,0,-40,-91,yg10_att,100,music/skill/m_atc.ogg,0,0
96903,0,0,0,0,100,,0,0
96904,0,-61,-83,yg10_hur,100,music/skill/m_hit.ogg,0,0
96905,0,0,0,0,100,,0,0
96906,0,-128,-119,yg10_die,100,music/skill/m_death.ogg,0,0
96907,0,0,0,0,100,,0,0
96911,0,-40,-92,yg10_mag,100,,0,0
